"sample_dt","sample_tm","startDateTime","remark_cd","00061","00665","00666","00671","70507","80154"
1990-08-12,"01:45",1990-08-12 06:45:00,NA,76,NA,NA,NA,NA,583
1990-08-12,"02:15",1990-08-12 07:15:00,NA,68,0.73,NA,NA,0.48,NA
1990-08-12,"04:30",1990-08-12 09:30:00,NA,40,NA,NA,NA,NA,368
1990-08-12,"05:30",1990-08-12 10:30:00,NA,34,0.81,NA,NA,0.51,NA
1990-08-14,"12:32",1990-08-14 17:32:00,NA,9.5,NA,NA,NA,NA,NA
1990-08-14,"12:45",1990-08-14 17:45:00,NA,9.4,0.12,NA,NA,0.08,30
1990-08-18,"11:14",1990-08-18 16:14:00,NA,11,0.53,NA,NA,0.25,NA
1990-08-18,"23:45",1990-08-19 04:45:00,NA,40,NA,NA,NA,NA,233
1990-08-19,"00:00",1990-08-19 05:00:00,NA,46,NA,NA,NA,NA,338
1990-08-19,"00:15",1990-08-19 05:15:00,NA,54,0.28,NA,NA,0.18,NA
1990-08-19,"00:30",1990-08-19 05:30:00,NA,62,NA,NA,NA,NA,837
1990-08-19,"00:45",1990-08-19 05:45:00,NA,69,0.59,NA,NA,0.41,NA
1990-08-19,"01:00",1990-08-19 06:00:00,NA,75,NA,NA,NA,NA,1200
1990-08-19,"01:15",1990-08-19 06:15:00,NA,80,0.78,NA,NA,0.48,1130
1990-08-19,"03:15",1990-08-19 08:15:00,NA,73,0.49,NA,NA,0.32,555
1990-08-19,"04:15",1990-08-19 09:15:00,NA,61,NA,NA,NA,NA,527
1990-08-19,"06:45",1990-08-19 11:45:00,NA,43,0.57,NA,NA,0.41,NA
1990-08-19,"09:00",1990-08-19 14:00:00,NA,37,NA,NA,NA,NA,346
1990-08-19,"19:00",1990-08-20 00:00:00,NA,36,0.41,NA,NA,0.25,114
1990-08-19,"20:00",1990-08-20 01:00:00,NA,41,NA,NA,NA,NA,163
1990-08-19,"22:30",1990-08-20 03:30:00,NA,50,0.53,NA,NA,0.32,NA
1990-08-19,"23:00",1990-08-20 04:00:00,NA,54,NA,NA,NA,NA,197
1990-08-19,"23:45",1990-08-20 04:45:00,NA,59,0.48,NA,NA,0.33,261
1990-08-20,"08:45",1990-08-20 13:45:00,NA,54,0.59,NA,NA,0.4,218
1990-08-20,"15:07",1990-08-20 20:07:00,NA,39,0.48,NA,NA,0.3,92
1990-08-20,"15:10",1990-08-20 20:10:00,NA,39,NA,NA,NA,NA,94
1990-10-17,"13:20",1990-10-17 18:20:00,NA,12,NA,NA,NA,NA,29
1990-10-28,"11:00",1990-10-28 17:00:00,NA,10,0.05,0.04,0.03,NA,9
1990-10-28,"11:30",1990-10-28 17:30:00,NA,10,NA,NA,NA,NA,9
1990-11-13,"11:22",1990-11-13 17:22:00,NA,10,NA,NA,NA,NA,NA
1990-11-13,"11:25",1990-11-13 17:25:00,NA,10,0.02,NA,NA,NA,15
1990-11-13,"11:25",1990-11-13 17:25:00,"<",NA,NA,NA,NA,0.01,NA
1990-12-03,"14:30",1990-12-03 20:30:00,NA,NA,NA,NA,NA,NA,77
1990-12-03,"16:45",1990-12-03 22:45:00,NA,NA,NA,NA,NA,NA,24
1990-12-04,"04:45",1990-12-04 10:45:00,NA,NA,NA,NA,NA,NA,9
1990-12-04,"12:00",1990-12-04 18:00:00,NA,NA,NA,NA,NA,NA,8
1990-12-08,"11:30",1990-12-08 17:30:00,NA,18,0.03,0.02,0.03,NA,24
1990-12-21,"09:02",1990-12-21 15:02:00,NA,10,NA,NA,NA,NA,NA
1990-12-21,"09:20",1990-12-21 15:20:00,NA,10,0.03,NA,NA,0.02,NA
1991-02-01,"15:47",1991-02-01 21:47:00,NA,8.2,NA,NA,NA,NA,NA
1991-02-01,"16:20",1991-02-01 22:20:00,NA,NA,0.02,NA,NA,0.03,NA
1991-02-22,"08:00",1991-02-22 14:00:00,NA,27,NA,NA,NA,NA,34
1991-02-22,"20:00",1991-02-23 02:00:00,NA,24,0.8,NA,NA,0.62,NA
1991-02-22,"23:00",1991-02-23 05:00:00,NA,19,NA,NA,NA,NA,NA
1991-02-23,"02:45",1991-02-23 08:45:00,NA,21,NA,NA,NA,NA,17
1991-02-23,"04:00",1991-02-23 10:00:00,NA,26,0.67,NA,NA,0.54,NA
1991-02-23,"06:15",1991-02-23 12:15:00,NA,35,0.65,NA,NA,0.53,NA
1991-02-23,"08:00",1991-02-23 14:00:00,NA,40,NA,NA,NA,NA,22
1991-02-23,"09:15",1991-02-23 15:15:00,NA,35,0.58,NA,NA,0.46,NA
1991-02-23,"09:30",1991-02-23 15:30:00,NA,31,NA,NA,NA,NA,25
1991-02-23,"10:15",1991-02-23 16:15:00,NA,23,0.5,NA,NA,0.41,NA
1991-02-23,"13:45",1991-02-23 19:45:00,NA,20,NA,NA,NA,NA,15
1991-02-28,"13:25",1991-02-28 19:25:00,NA,9.6,0.06,NA,NA,0.02,12
1991-03-01,"12:45",1991-03-01 18:45:00,NA,20,0.38,NA,NA,0.28,28
1991-03-01,"13:45",1991-03-01 19:45:00,NA,26,NA,NA,NA,NA,67
1991-03-01,"14:30",1991-03-01 20:30:00,NA,32,0.58,NA,NA,0.32,NA
1991-03-01,"15:30",1991-03-01 21:30:00,NA,51,NA,NA,NA,NA,180
1991-03-01,"15:45",1991-03-01 21:45:00,NA,61,0.6,NA,NA,0.38,NA
1991-03-01,"16:30",1991-03-01 22:30:00,NA,87,NA,NA,NA,NA,454
1991-03-01,"16:45",1991-03-01 22:45:00,NA,95,0.71,NA,NA,0.51,NA
1991-03-01,"17:30",1991-03-01 23:30:00,NA,111,0.89,NA,NA,0.67,NA
1991-03-01,"17:45",1991-03-01 23:45:00,NA,114,NA,NA,NA,NA,465
1991-03-01,"18:45",1991-03-02 00:45:00,NA,122,1.5,NA,NA,0.8,NA
1991-03-01,"19:00",1991-03-02 01:00:00,NA,124,NA,NA,NA,NA,370
1991-03-01,"19:45",1991-03-02 01:45:00,NA,137,1.5,NA,NA,0.78,NA
1991-03-01,"20:00",1991-03-02 02:00:00,NA,140,NA,NA,NA,NA,340
1991-03-02,"08:53",1991-03-02 14:53:00,NA,323,1.3,NA,NA,0.88,258
1991-03-02,"08:54",1991-03-02 14:54:00,NA,323,1.5,NA,NA,1.1,216
1991-03-02,"11:00",1991-03-02 17:00:00,NA,284,1.3,NA,NA,0.88,201
1991-03-02,"17:00",1991-03-02 23:00:00,NA,254,1.2,NA,NA,0.96,NA
1991-03-02,"17:15",1991-03-02 23:15:00,NA,254,NA,NA,NA,NA,230
1991-03-02,"20:15",1991-03-03 02:15:00,NA,264,1.5,NA,NA,1,NA
1991-03-02,"21:15",1991-03-03 03:15:00,NA,266,NA,NA,NA,NA,162
1991-03-03,"03:30",1991-03-03 09:30:00,NA,254,NA,NA,NA,NA,186
1991-03-03,"07:30",1991-03-03 13:30:00,NA,258,1.3,NA,NA,1.1,NA
1991-03-03,"07:45",1991-03-03 13:45:00,NA,258,NA,NA,NA,NA,94
1991-03-03,"17:00",1991-03-03 23:00:00,NA,114,NA,NA,NA,NA,NA
1991-03-04,"14:30",1991-03-04 20:30:00,NA,72,NA,NA,NA,NA,64
1991-03-04,"15:45",1991-03-04 21:45:00,NA,64,0.6,NA,NA,0.45,NA
1991-03-04,"17:15",1991-03-04 23:15:00,NA,57,NA,NA,NA,NA,45
1991-03-05,"16:00",1991-03-05 22:00:00,NA,45,0.42,NA,NA,0.32,NA
1991-03-05,"17:15",1991-03-05 23:15:00,NA,50,NA,NA,NA,NA,30
1991-03-05,"18:45",1991-03-06 00:45:00,NA,60,0.55,NA,NA,0.39,NA
1991-03-05,"19:45",1991-03-06 01:45:00,NA,65,NA,NA,NA,NA,138
1991-03-05,"21:15",1991-03-06 03:15:00,NA,77,0.74,NA,NA,0.53,NA
1991-03-05,"21:45",1991-03-06 03:45:00,NA,81,NA,NA,NA,NA,178
1991-03-05,"23:15",1991-03-06 05:15:00,NA,86,0.88,NA,NA,0.64,154
1991-03-06,"11:15",1991-03-06 17:15:00,NA,77,NA,NA,NA,NA,56
1991-03-07,"01:00",1991-03-07 07:00:00,NA,53,0.39,NA,NA,0.41,NA
1991-03-07,"04:15",1991-03-07 10:15:00,NA,57,NA,NA,NA,NA,24
1991-03-07,"07:45",1991-03-07 13:45:00,NA,75,0.42,NA,NA,0.35,14
1991-03-07,"09:00",1991-03-07 15:00:00,NA,62,NA,NA,NA,NA,21
1991-03-11,"19:15",1991-03-12 01:15:00,NA,37,0.19,NA,NA,0.13,NA
1991-03-12,"07:15",1991-03-12 13:15:00,NA,35,NA,NA,NA,NA,16
1991-03-13,"19:15",1991-03-14 01:15:00,NA,29,0.1,NA,NA,0.06,NA
1991-03-14,"07:15",1991-03-14 13:15:00,NA,27,NA,NA,NA,NA,12
1991-03-16,"07:15",1991-03-16 13:15:00,NA,18,0.1,NA,NA,0.06,NA
1991-03-17,"20:45",1991-03-18 02:45:00,NA,19,NA,NA,NA,NA,19
1991-03-19,"15:54",1991-03-19 21:54:00,NA,20,NA,NA,NA,NA,NA
1991-03-19,"15:55",1991-03-19 21:55:00,NA,20,NA,NA,NA,NA,18
1991-03-21,"03:30",1991-03-21 09:30:00,NA,20,0.07,NA,NA,0.04,NA
1991-03-23,"00:15",1991-03-23 06:15:00,NA,28,0.16,NA,NA,0.07,47
1991-03-23,"02:15",1991-03-23 08:15:00,NA,34,NA,NA,NA,NA,56
1991-03-23,"03:30",1991-03-23 09:30:00,NA,38,0.16,NA,NA,0.07,24
1991-03-23,"15:30",1991-03-23 21:30:00,NA,34,NA,NA,NA,NA,33
1991-03-24,"03:30",1991-03-24 09:30:00,NA,29,0.13,NA,NA,0.07,26
1991-03-27,"06:15",1991-03-27 12:15:00,NA,28,NA,NA,NA,NA,47
1991-03-27,"07:00",1991-03-27 13:00:00,NA,33,0.16,NA,NA,0.06,NA
1991-03-27,"08:15",1991-03-27 14:15:00,NA,38,NA,NA,NA,NA,164
1991-03-27,"09:15",1991-03-27 15:15:00,NA,44,0.16,NA,NA,0.09,NA
1991-03-27,"10:00",1991-03-27 16:00:00,NA,48,NA,NA,NA,NA,155
1991-03-27,"11:00",1991-03-27 17:00:00,NA,53,0.22,NA,NA,0.09,222
1991-03-27,"16:45",1991-03-27 22:45:00,NA,44,0.28,NA,NA,0.12,69
1991-03-28,"12:00",1991-03-28 18:00:00,NA,26,NA,NA,NA,NA,48
1991-04-09,"03:15",1991-04-09 08:15:00,NA,22,0.17,NA,NA,0.07,58
1991-04-09,"04:30",1991-04-09 09:30:00,NA,28,NA,NA,NA,NA,81
1991-04-09,"05:15",1991-04-09 10:15:00,NA,33,0.25,NA,NA,0.11,NA
1991-04-09,"06:00",1991-04-09 11:00:00,NA,39,NA,NA,NA,NA,156
1991-04-09,"06:45",1991-04-09 11:45:00,NA,44,0.32,NA,NA,0.15,166
1991-04-09,"18:45",1991-04-09 23:45:00,NA,46,0.34,NA,NA,0.22,71
1991-04-10,"05:45",1991-04-10 10:45:00,NA,37,0.3,NA,NA,0.19,34
1991-04-10,"17:45",1991-04-10 22:45:00,NA,28,0.18,NA,NA,0.1,27
1991-04-11,"01:45",1991-04-11 06:45:00,NA,24,NA,NA,NA,NA,30
1991-04-11,"05:00",1991-04-11 10:00:00,NA,23,0.13,NA,NA,0.06,NA
1991-04-12,"19:00",1991-04-13 00:00:00,NA,23,0.09,NA,NA,0.03,24
1991-04-12,"20:45",1991-04-13 01:45:00,NA,34,NA,NA,NA,NA,64
1991-04-12,"21:15",1991-04-13 02:15:00,NA,39,0.2,NA,NA,0.09,NA
1991-04-12,"22:00",1991-04-13 03:00:00,NA,44,NA,NA,NA,NA,85
1991-04-13,"00:30",1991-04-13 05:30:00,NA,53,0.4,NA,NA,0.22,109
1991-04-13,"05:15",1991-04-13 10:15:00,NA,43,0.31,NA,NA,0.22,70
1991-04-13,"13:00",1991-04-13 18:00:00,NA,34,NA,NA,NA,NA,40
1991-04-14,"01:00",1991-04-14 06:00:00,NA,29,0.18,NA,NA,0.14,23
1991-04-14,"08:45",1991-04-14 13:45:00,NA,41,NA,NA,NA,NA,43
1991-04-14,"09:45",1991-04-14 14:45:00,NA,46,0.25,NA,NA,0.15,NA
1991-04-14,"10:30",1991-04-14 15:30:00,NA,52,NA,NA,NA,NA,71
1991-04-14,"11:15",1991-04-14 16:15:00,NA,56,0.35,NA,NA,0.23,202
1991-04-14,"23:15",1991-04-15 04:15:00,NA,48,0.39,NA,NA,0.28,184
1991-04-15,"05:00",1991-04-15 10:00:00,NA,39,0.33,NA,NA,0.24,54
1991-05-02,"14:16",1991-05-02 19:16:00,NA,13,NA,NA,NA,NA,NA
1991-05-02,"14:25",1991-05-02 19:25:00,NA,13,0.04,NA,NA,0.01,14
1991-06-04,"15:15",1991-06-04 20:15:00,NA,10,NA,NA,NA,NA,NA
1991-06-04,"15:20",1991-06-04 20:20:00,NA,11,0.1,NA,NA,0.07,14
1991-06-15,"02:00",1991-06-15 07:00:00,NA,22,0.23,NA,NA,0.07,99
1991-06-15,"05:00",1991-06-15 10:00:00,NA,27,0.17,NA,NA,0.1,79
1991-06-15,"11:00",1991-06-15 16:00:00,NA,27,0.23,NA,NA,0.12,63
1991-06-15,"14:45",1991-06-15 19:45:00,NA,21,0.18,NA,NA,0.1,43
1991-07-01,"18:30",1991-07-01 23:30:00,NA,23,0.28,NA,NA,0.14,67
1991-07-01,"19:00",1991-07-02 00:00:00,NA,32,NA,NA,NA,NA,252
1991-07-01,"19:45",1991-07-02 00:45:00,NA,36,0.34,NA,NA,0.15,230
1991-07-01,"21:15",1991-07-02 02:15:00,NA,40,0.47,NA,NA,0.18,NA
1991-07-01,"23:30",1991-07-02 04:30:00,NA,33,NA,NA,NA,NA,175
1991-07-02,"00:45",1991-07-02 05:45:00,NA,27,0.39,NA,NA,0.12,138
1991-07-02,"06:45",1991-07-02 11:45:00,NA,24,0.33,NA,NA,0.19,116
1991-07-02,"14:50",1991-07-02 19:50:00,NA,13,0.19,NA,NA,0.13,18
1991-07-07,"21:30",1991-07-08 02:30:00,NA,22,0.24,NA,NA,0.1,72
1991-07-16,"07:45",1991-07-16 12:45:00,NA,7.4,0.08,NA,NA,0.06,20
1991-08-21,"14:31",1991-08-21 19:31:00,NA,6,NA,NA,NA,NA,NA
1991-08-21,"14:35",1991-08-21 19:35:00,NA,6.2,0.05,NA,NA,0.02,17
1991-08-30,"21:15",1991-08-31 02:15:00,NA,19,0.29,NA,NA,0.05,221
1991-09-12,"02:30",1991-09-12 07:30:00,NA,19,0.27,NA,NA,0.11,71
1991-09-12,"04:15",1991-09-12 09:15:00,NA,26,NA,NA,NA,NA,78
1991-09-12,"04:45",1991-09-12 09:45:00,NA,33,0.48,NA,NA,0.23,NA
1991-09-12,"05:15",1991-09-12 10:15:00,NA,41,NA,NA,NA,NA,350
1991-09-12,"05:45",1991-09-12 10:45:00,NA,50,0.59,NA,NA,0.18,NA
1991-09-12,"06:15",1991-09-12 11:15:00,NA,56,NA,NA,NA,NA,489
1991-09-12,"06:45",1991-09-12 11:45:00,NA,60,0.66,NA,NA,0.19,795
1991-09-12,"12:45",1991-09-12 17:45:00,NA,33,0.48,NA,NA,0.24,207
1991-09-12,"13:45",1991-09-12 18:45:00,NA,27,NA,NA,NA,NA,160
1991-09-12,"19:45",1991-09-13 00:45:00,NA,18,0.53,NA,NA,0.24,NA
1991-09-13,"07:00",1991-09-13 12:00:00,NA,14,0.44,NA,NA,0.2,159
1991-09-14,"13:15",1991-09-14 18:15:00,NA,20,0.2,NA,NA,0.08,56
1991-09-14,"21:30",1991-09-15 02:30:00,NA,21,0.37,NA,NA,0.21,100
1991-09-14,"21:45",1991-09-15 02:45:00,NA,28,NA,NA,NA,NA,106
1991-09-14,"22:15",1991-09-15 03:15:00,NA,33,0.44,NA,NA,0.26,NA
1991-09-14,"22:30",1991-09-15 03:30:00,NA,33,NA,NA,NA,NA,101
1991-09-15,"01:45",1991-09-15 06:45:00,NA,45,0.51,NA,NA,0.29,NA
1991-09-15,"02:15",1991-09-15 07:15:00,NA,48,NA,NA,NA,NA,188
1991-09-15,"03:00",1991-09-15 08:00:00,NA,53,0.55,NA,NA,0.3,208
1991-09-15,"04:15",1991-09-15 09:15:00,NA,45,NA,NA,NA,NA,152
1991-09-15,"07:15",1991-09-15 12:15:00,NA,40,0.65,NA,NA,0.45,NA
1991-09-15,"07:45",1991-09-15 12:45:00,NA,41,NA,NA,NA,NA,117
1991-09-15,"11:15",1991-09-15 16:15:00,NA,53,0.55,NA,NA,0.36,124
1991-09-15,"15:15",1991-09-15 20:15:00,NA,37,NA,NA,NA,NA,94
1991-09-15,"17:00",1991-09-15 22:00:00,NA,30,0.61,NA,NA,0.44,NA
1991-09-15,"20:00",1991-09-16 01:00:00,NA,24,NA,NA,NA,NA,79
1991-09-15,"21:30",1991-09-16 02:30:00,NA,22,0.52,NA,NA,0.29,NA
1991-09-15,"23:15",1991-09-16 04:15:00,NA,21,NA,NA,NA,NA,75
1991-10-01,"15:35",1991-10-01 20:35:00,NA,8.8,NA,NA,NA,NA,NA
1991-10-01,"15:40",1991-10-01 20:40:00,NA,9,0.05,NA,NA,0.03,38
1991-10-15,"17:00",1991-10-15 22:00:00,NA,23,0.2,NA,NA,0.04,91
1991-10-17,"08:15",1991-10-17 13:15:00,NA,9,0.05,NA,NA,0.02,59
1991-10-24,"16:45",1991-10-24 21:45:00,NA,21,0.3,NA,NA,0.12,97
1991-10-24,"17:15",1991-10-24 22:15:00,NA,26,0.37,NA,NA,0.1,209
1991-10-24,"23:15",1991-10-25 04:15:00,NA,23,0.28,NA,NA,0.16,51
1991-10-24,"23:45",1991-10-25 04:45:00,NA,32,NA,NA,NA,NA,68
1991-10-25,"00:00",1991-10-25 05:00:00,NA,36,0.37,NA,NA,0.2,NA
1991-10-25,"01:00",1991-10-25 06:00:00,NA,57,1.4,NA,NA,0.59,683
1991-10-25,"01:30",1991-10-25 06:30:00,NA,64,NA,NA,NA,NA,825
1991-10-25,"02:00",1991-10-25 07:00:00,NA,71,1.6,NA,NA,0.69,NA
1991-10-25,"02:45",1991-10-25 07:45:00,NA,85,NA,NA,NA,NA,498
1991-10-25,"03:15",1991-10-25 08:15:00,NA,94,0.69,NA,NA,0.42,NA
1991-10-25,"04:15",1991-10-25 09:15:00,NA,110,NA,NA,NA,NA,454
1991-10-25,"05:00",1991-10-25 10:00:00,NA,123,1,NA,NA,0.48,406
1991-10-25,"07:30",1991-10-25 12:30:00,NA,114,1,NA,NA,0.5,261
1991-10-25,"09:00",1991-10-25 14:00:00,NA,95,0.91,NA,NA,0.48,268
1991-10-25,"09:01",1991-10-25 14:01:00,NA,95,0.95,NA,NA,0.46,NA
1991-10-25,"10:10",1991-10-25 15:10:00,NA,92,NA,NA,NA,NA,NA
1991-10-25,"10:33",1991-10-25 15:33:00,NA,84,NA,NA,NA,NA,230
1991-10-25,"10:34",1991-10-25 15:34:00,NA,84,NA,NA,NA,NA,288
1991-10-25,"11:15",1991-10-25 16:15:00,NA,80,0.84,NA,NA,0.5,NA
1991-10-25,"15:00",1991-10-25 20:00:00,NA,65,NA,NA,NA,NA,294
1991-10-25,"17:15",1991-10-25 22:15:00,NA,58,0.64,NA,NA,0.43,NA
1991-10-26,"01:00",1991-10-26 06:00:00,NA,43,0.54,NA,NA,0.35,60
1991-10-26,"10:07",1991-10-26 15:07:00,NA,35,0.45,NA,NA,0.31,42
1991-10-26,"10:10",1991-10-26 15:10:00,NA,34,0.44,NA,NA,0.32,42
1991-10-27,"07:00",1991-10-27 13:00:00,NA,29,NA,NA,NA,NA,32
1991-10-28,"13:00",1991-10-28 19:00:00,NA,22,NA,NA,NA,NA,22
1991-10-28,"19:00",1991-10-29 01:00:00,NA,21,0.15,NA,NA,0.09,NA
1991-10-29,"13:00",1991-10-29 19:00:00,NA,30,NA,NA,NA,NA,33
1991-10-29,"19:00",1991-10-30 01:00:00,NA,32,0.12,NA,NA,0.09,41
1991-10-30,"07:00",1991-10-30 13:00:00,NA,27,NA,NA,NA,NA,35
1991-10-30,"11:15",1991-10-30 17:15:00,NA,24,NA,NA,NA,NA,NA
1991-10-31,"13:00",1991-10-31 19:00:00,NA,20,NA,NA,NA,NA,26
1991-10-31,"19:00",1991-11-01 01:00:00,NA,20,0.36,NA,NA,0.17,NA
1991-11-01,"11:30",1991-11-01 17:30:00,NA,30,NA,NA,NA,NA,29
1991-11-01,"14:15",1991-11-01 20:15:00,NA,43,1.3,NA,NA,1,NA
1991-11-01,"15:00",1991-11-01 21:00:00,NA,48,NA,NA,NA,NA,122
1991-11-01,"15:45",1991-11-01 21:45:00,NA,54,0.6,NA,NA,0.36,NA
1991-11-01,"21:45",1991-11-02 03:45:00,NA,47,NA,NA,NA,NA,76
1991-11-02,"02:30",1991-11-02 08:30:00,NA,40,0.53,NA,NA,0.33,NA
1991-11-02,"12:05",1991-11-02 18:05:00,NA,32,NA,NA,NA,NA,45
1991-11-04,"02:30",1991-11-04 08:30:00,NA,20,0.13,NA,NA,0.09,16
1991-11-14,"22:45",1991-11-15 04:45:00,NA,21,0.2,NA,NA,0.03,NA
1991-11-15,"04:45",1991-11-15 10:45:00,NA,25,NA,NA,NA,NA,33
1991-11-15,"07:45",1991-11-15 13:45:00,NA,31,0.3,NA,NA,0.22,NA
1991-11-15,"13:45",1991-11-15 19:45:00,NA,30,NA,NA,NA,NA,28
1991-11-15,"17:30",1991-11-15 23:30:00,NA,41,0.56,NA,NA,0.11,201
1991-11-15,"18:00",1991-11-16 00:00:00,NA,31,0.31,NA,NA,0.06,89
1991-11-16,"18:00",1991-11-17 00:00:00,NA,22,NA,NA,NA,NA,15
1991-11-17,"00:00",1991-11-17 06:00:00,NA,21,0.11,NA,NA,0.07,NA
1991-11-17,"15:00",1991-11-17 21:00:00,NA,31,0.21,NA,NA,0.09,128
1991-11-17,"15:30",1991-11-17 21:30:00,NA,20,NA,NA,NA,NA,45
1991-11-18,"01:30",1991-11-18 07:30:00,NA,22,NA,NA,NA,NA,37
1991-11-18,"03:30",1991-11-18 09:30:00,NA,28,0.4,NA,NA,0.22,NA
1991-11-18,"05:00",1991-11-18 11:00:00,NA,33,NA,NA,NA,NA,84
1991-11-18,"06:15",1991-11-18 12:15:00,NA,39,0.32,NA,NA,0.17,85
1991-11-18,"12:15",1991-11-18 18:15:00,NA,37,0.29,NA,NA,0.19,49
1991-11-19,"00:15",1991-11-19 06:15:00,NA,29,0.26,NA,NA,0.21,NA
1991-11-19,"12:15",1991-11-19 18:15:00,NA,25,NA,NA,NA,NA,22
1991-11-20,"13:45",1991-11-20 19:45:00,NA,21,NA,NA,NA,NA,NA
1991-11-20,"15:42",1991-11-20 21:42:00,NA,20,0.09,NA,NA,0.07,18
1991-11-23,"10:00",1991-11-23 16:00:00,NA,23,0.1,NA,NA,0.06,29
1991-11-23,"14:15",1991-11-23 20:15:00,NA,29,0.14,NA,NA,0.09,35
1991-11-23,"20:15",1991-11-24 02:15:00,NA,26,NA,NA,NA,NA,31
1991-11-24,"14:15",1991-11-24 20:15:00,NA,22,NA,NA,NA,NA,27
1991-11-24,"20:15",1991-11-25 02:15:00,NA,21,0.09,NA,NA,0.06,NA
1991-11-29,"22:15",1991-11-30 04:15:00,NA,23,0.14,NA,NA,0.07,50
1991-11-29,"23:45",1991-11-30 05:45:00,NA,29,0.31,NA,NA,0.14,NA
1991-11-30,"01:00",1991-11-30 07:00:00,NA,36,NA,NA,NA,NA,131
1991-11-30,"01:45",1991-11-30 07:45:00,NA,43,0.25,NA,NA,0.17,NA
1991-11-30,"02:30",1991-11-30 08:30:00,NA,50,NA,NA,NA,NA,272
1991-11-30,"03:15",1991-11-30 09:15:00,NA,56,0.45,NA,NA,0.24,210
1991-11-30,"08:45",1991-11-30 14:45:00,NA,49,0.38,NA,NA,0.23,NA
1991-11-30,"13:45",1991-11-30 19:45:00,NA,42,NA,NA,NA,NA,77
1991-12-01,"01:45",1991-12-01 07:45:00,NA,33,0.23,NA,NA,0.16,NA
1991-12-01,"13:45",1991-12-01 19:45:00,NA,22,NA,NA,NA,NA,66
1991-12-02,"01:45",1991-12-02 07:45:00,NA,NA,0.1,NA,NA,0.08,NA
1991-12-02,"07:45",1991-12-02 13:45:00,NA,NA,NA,NA,NA,NA,51
1991-12-04,"05:15",1991-12-04 11:15:00,NA,NA,NA,NA,NA,NA,39
1991-12-12,"14:00",1991-12-12 20:00:00,NA,29,0.33,NA,NA,0.14,124
1991-12-12,"17:00",1991-12-12 23:00:00,NA,34,0.36,NA,NA,0.19,127
1991-12-12,"23:00",1991-12-13 05:00:00,NA,33,0.3,NA,NA,0.17,62
1991-12-13,"11:00",1991-12-13 17:00:00,NA,29,0.21,NA,NA,0.13,30
1991-12-19,"15:12",1991-12-19 21:12:00,NA,14,0.05,NA,NA,0.02,18
1991-12-27,"14:58",1991-12-27 20:58:00,NA,13,NA,NA,NA,NA,NA
1991-12-27,"15:00",1991-12-27 21:00:00,NA,13,0.04,NA,NA,0.01,33
1992-01-31,"13:40",1992-01-31 19:40:00,NA,12,NA,NA,NA,NA,NA
1992-01-31,"13:45",1992-01-31 19:45:00,NA,11,0.01,NA,NA,0.02,16
1992-02-22,"20:00",1992-02-23 02:00:00,NA,29,0.77,NA,NA,0.27,139
1992-02-23,"17:00",1992-02-23 23:00:00,NA,30,0.61,NA,NA,0.29,153
1992-02-23,"18:15",1992-02-24 00:15:00,NA,36,0.65,NA,NA,0.31,160
1992-02-23,"20:00",1992-02-24 02:00:00,NA,41,0.76,NA,NA,0.4,182
1992-02-24,"01:00",1992-02-24 07:00:00,NA,34,0.8,NA,NA,0.42,93
1992-02-24,"07:00",1992-02-24 13:00:00,NA,28,0.73,NA,NA,0.33,32
1992-02-27,"06:48",1992-02-27 12:48:00,NA,20,0.38,NA,NA,0.22,34
1992-02-27,"07:00",1992-02-27 13:00:00,NA,20,NA,NA,NA,NA,NA
1992-02-27,"14:15",1992-02-27 20:15:00,NA,30,0.64,NA,NA,0.25,199
1992-02-27,"14:45",1992-02-27 20:45:00,NA,40,NA,NA,NA,NA,385
1992-02-27,"15:15",1992-02-27 21:15:00,NA,52,0.92,NA,NA,0.29,NA
1992-02-27,"15:45",1992-02-27 21:45:00,NA,64,NA,NA,NA,NA,539
1992-02-27,"16:00",1992-02-27 22:00:00,NA,71,0.8,NA,NA,0.36,NA
1992-02-27,"16:15",1992-02-27 22:15:00,NA,78,NA,NA,NA,NA,758
1992-02-27,"16:30",1992-02-27 22:30:00,NA,85,1.6,NA,NA,0.41,NA
1992-02-27,"17:15",1992-02-27 23:15:00,NA,104,NA,NA,NA,NA,890
1992-02-27,"17:45",1992-02-27 23:45:00,NA,115,1.6,NA,NA,0.48,NA
1992-02-27,"18:30",1992-02-28 00:30:00,NA,131,1.4,NA,NA,0.53,720
1992-02-27,"22:45",1992-02-28 04:45:00,NA,109,1.2,NA,NA,0.63,291
1992-02-28,"00:00",1992-02-28 06:00:00,NA,97,NA,NA,NA,NA,241
1992-02-28,"01:30",1992-02-28 07:30:00,NA,85,0.99,NA,NA,0.55,NA
1992-02-28,"05:00",1992-02-28 11:00:00,NA,64,1,NA,NA,0.57,136
1992-02-28,"11:00",1992-02-28 17:00:00,NA,68,0.97,NA,NA,0.63,141
1992-02-28,"13:18",1992-02-28 19:18:00,NA,81,1.3,NA,NA,0.84,161
1992-02-28,"13:19",1992-02-28 19:19:00,NA,82,1.3,NA,NA,0.86,137
1992-02-28,"13:20",1992-02-28 19:20:00,NA,89,NA,NA,NA,NA,NA
1992-02-28,"14:30",1992-02-28 20:30:00,NA,95,1.3,NA,NA,0.88,201
1992-02-28,"16:30",1992-02-28 22:30:00,NA,115,1.5,NA,NA,0.92,213
